Id,SalePrice
1461,123039.9702769096
1462,158080.92437235656
1463,186849.01947171747
1464,191516.89904621887
1465,190155.8217460466
1466,181358.845132229
1467,169606.08385037686
1468,167705.28279361603
1469,185272.62261102154
1470,128175.59610290898
1471,205400.87770325213
1472,92390.4624304013
1473,97800.40402350306
1474,150781.9584420703
1475,115812.55839445541
1476,358449.1741100314
1477,247521.13542143712
1478,294104.5535400854
1479,278200.0769059043
1480,492947.2885605295
1481,323264.60571691755
1482,202016.05074924006
1483,186482.1377904012
1484,169111.25362674892
1485,175477.44986205778
1486,199018.90147285195
1487,310312.6872808174
1488,234843.9903301227
1489,210538.32552016046
1490,230521.65826308227
1491,195413.4419352675
1492,99780.60696661049
1493,173844.55054785422
1494,291767.47683703655
1495,279907.17766784836
1496,244003.62751017234
1497,176964.12965387615
1498,154902.63587896142
1499,156306.01490655317
1500,154936.14328602242
1501,178375.00666319698
1502,153559.0022507148
1503,302482.437515281
1504,232340.4547436115
1505,220627.43544259234
1506,179319.49923325772
1507,266735.4377319045
1508,204757.71817013388
1509,159365.90388492474
1510,146063.7760018834
1511,150310.75810377602
1512,175534.40737258233
1513,138284.09704546464
1514,158328.3178625582
1515,196099.26251914492
1516,148988.05370167905
1517,160513.6270842177
1518,135620.37801616755
1519,228179.37185755454
1520,139307.070538393
1521,137612.47754586564
1522,165033.35785568785
1523,113331.65432755242
1524,121223.04697525721
1525,126957.10022812207
1526,122838.73714461633
1527,108809.85336902364
1528,126763.46530421152
1529,144131.31966770862
1530,169201.219360024
1531,120349.49010964204
1532,100120.4045935354
1533,142920.98985192896
1534,118655.36442359831
1535,154811.54018375828
1536,110446.27747121907
1537,75379.7582843042
1538,150390.39374693212
1539,190870.78390399937
1540,93079.46046438058
1541,135755.68636460672
1542,143063.48618136323
1543,203139.76562987556
1544,79096.8470411429
1545,94974.46548848737
1546,129195.17128511991
1547,132669.80370637542
1548,128888.74018603397
1549,104948.08959923615
1550,136693.85797848826
1551,115505.64717825736
1552,134027.09298987023
1553,147499.04848242697
1554,108840.43992871659
1555,176234.78381423774
1556,87666.25492742326
1557,114575.7298269564
1558,94897.77440662333
1559,77888.68611300463
1560,125942.54608341232
1561,135162.64724591727
1562,131457.8369867743
1563,123184.00790348893
1564,168115.17104519397
1565,152783.89526447086
1566,231080.47434464874
1567,81657.02769837508
1568,236454.02222307038
1569,152463.92877627574
1570,140478.54381014477
1571,123514.68311589217
1572,151399.97192397792
1573,247989.38893479045
1574,112941.38894585667
1575,218499.51009695564
1576,247486.0331321786
1577,195310.27101968293
1578,146043.87881913895
1579,142989.12713614147
1580,190234.46958409745
1581,147359.55089037906
1582,126234.0554101793
1583,321690.22868067765
1584,237105.9759716917
1585,144949.5323367742
1586,73952.0386218026
1587,101291.55194316157
1588,150877.45576300725
1589,101437.27930139947
1590,135484.86516980646
1591,99219.92328956083
1592,124705.53342740038
1593,112905.23417540743
1594,126410.50159948571
1595,119071.0630132154
1596,234937.60589464096
1597,186009.21565743253
1598,194943.297942837
1599,166758.36998906726
1600,176293.53756148263
1601,70964.13139932272
1602,111971.88071778549
1603,71720.54550102787
1604,266641.85609758145
1605,235882.16604416288
1606,168602.48853009447
1607,158894.253683921
1608,217671.58667046292
1609,186787.47900604838
1610,155790.73839763188
1611,148559.8294731623
1612,176893.19695675766
1613,177691.34462152328
1614,120797.16287151676
1615,84895.5182875175
1616,76089.72150179384
1617,91184.70957840476
1618,124209.07659663916
1619,143073.8789228459
1620,159117.9146804706
1621,138811.68707333528
1622,147427.63063233098
1623,264621.5767405685
1624,225763.21494529833
1625,125791.89394493638
1626,162753.92281357103
1627,186640.7388414724
1628,283087.8255144565
1629,170070.57019086846
1630,357848.27355186414
1631,199020.7880002151
1632,226450.0527548729
1633,163840.5709536764
1634,184768.74971566358
1635,181501.8675834207
1636,158566.75778006215
1637,195566.18560434165
1638,183648.94818806666
1639,190598.73793955552
1640,255051.65337239293
1641,182421.9877704101
1642,229396.88227452745
1643,223479.9005616741
1644,222828.07996782556
1645,202729.3139516018
1646,154613.27741486594
1647,154777.33081738674
1648,138866.68031998622
1649,140385.32807942104
1650,119699.60908102061
1651,123430.63212230374
1652,94443.919541031
1653,95370.56012254686
1654,149990.66088803508
1655,144161.31172699982
1656,147565.58623098736
1657,149579.04814941285
1658,150438.99012946273
1659,117030.67042377793
1660,157195.4375173642
1661,439753.83715326234
1662,382058.37386400276
1663,384395.7749453992
1664,480213.0727396836
1665,315868.3471020387
1666,321023.2272946208
1667,363126.8401060472
1668,336021.7771274804
1669,290481.568330812
1670,349127.08685882797
1671,267558.10431786446
1672,454930.32074160024
1673,297568.1274338153
1674,251007.0079398261
1675,194950.24502399593
1676,197969.82520206293
1677,211361.36115106012
1678,505094.6216898553
1679,388121.7163344213
1680,343721.38141530316
1681,236677.6761483614
1682,304939.0377440444
1683,181667.16529303443
1684,177337.84746851865
1685,176456.9069780173
1686,174663.25045669085
1687,166204.79344782283
1688,191794.95903779526
1689,193295.65734406665
1690,191529.56091084247
1691,181094.01048528924
1692,260438.7442390579
1693,164137.24455637758
1694,176144.28343224755
1695,160432.78584972475
1696,270042.21552838275
1697,159637.9367533778
1698,347989.5679063747
1699,325915.65778738906
1700,246165.10801981832
1701,260201.3307822691
1702,250082.72898156
1703,258986.34785352182
1704,278888.68279368867
1705,216360.4705838777
1706,422963.08805082756
1707,213801.3588270552
1708,208557.64021642072
1709,266992.37083941454
1710,215322.85443255733
1711,250423.30200745302
1712,259224.11554560802
1713,272756.8315227088
1714,213493.18396892308
1715,201870.9729649906
1716,181091.11514946158
1717,165395.1415744018
1718,122371.60438008176
1719,202399.72634052442
1720,231458.93784380952
1721,162079.40016554645
1722,119790.05818339302
1723,159476.19005291216
1724,220683.21311385516
1725,231744.74354031964
1726,193313.7767575899
1727,172540.41949189387
1728,184132.3397200821
1729,163048.82773818795
1730,161138.1870180057
1731,124119.72356403855
1732,129696.1038057645
1733,124474.57440957335
1734,121865.04076329824
1735,135501.82357066855
1736,120534.4118606206
1737,321452.9480218167
1738,234281.48913325678
1739,245089.762721442
1740,226162.49608064018
1741,192830.32269655712
1742,172990.41783675764
1743,173053.63579173194
1744,304954.0192821805
1745,215183.48555499382
1746,199250.02123218862
1747,209352.6576193404
1748,241775.02691940905
1749,156304.42628229185
1750,137252.75384627676
1751,235054.53878743018
1752,122756.249944714
1753,149945.07075310816
1754,198620.45864573497
1755,166433.71212423538
1756,124814.69285403765
1757,121142.03721138147
1758,148640.75536808063
1759,153434.94450311112
1760,167302.81788786262
1761,146333.07500065185
1762,178701.14152139044
1763,167094.61235370033
1764,122889.28939533596
1765,168091.8337727494
1766,159405.63155673066
1767,209787.8690949354
1768,147556.57442298162
1769,167459.88403627952
1770,145989.9963954287
1771,128626.37689602966
1772,137015.4138121708
1773,135663.3079103776
1774,143833.5922764131
1775,132278.9051497849
1776,117389.34257659996
1777,118494.42081658871
1778,132753.72353539718
1779,119826.18591961046
1780,166948.77048669313
1781,134102.7822080537
1782,97621.86896470672
1783,142230.7647895706
1784,107838.82872926614
1785,119703.74765086097
1786,148138.09888095414
1787,169180.98229889738
1788,59948.0893640942
1789,98704.96022758742
1790,86720.72449870921
1791,176807.8779693969
1792,150553.95846922757
1793,133478.9212307381
1794,143207.40139780345
1795,134262.3884792648
1796,119567.61111110526
1797,107995.43306170288
1798,124613.25008519608
1799,113314.0420098093
1800,130458.76857386543
1801,135258.60864941764
1802,123859.56431523996
1803,153704.84912743617
1804,149198.7690037509
1805,137074.1447868627
1806,123809.13372054262
1807,116103.6272062727
1808,121222.13334272506
1809,120433.28865297897
1810,145798.71660724172
1811,109815.20287159628
1812,106411.97609330845
1813,123518.45804456236
1814,90396.11746263214
1815,56608.50177930252
1816,98596.77028631
1817,118187.7154819484
1818,132175.5069847224
1819,120231.64534897848
1820,61333.33326885021
1821,109394.32424751516
1822,149982.54801002922
1823,50380.125570982294
1824,132183.77380571212
1825,134636.97251427532
1826,103165.80820178808
1827,106051.18364915486
1828,129419.03665530795
1829,111135.49304924774
1830,132383.23827646297
1831,142458.7194310583
1832,94392.24094990242
1833,139391.0547459567
1834,130444.67401117733
1835,121518.17594733009
1836,124897.93257551694
1837,92625.39753246638
1838,122537.3779048669
1839,90084.60438947222
1840,153945.6722724906
1841,135545.7330424725
1842,85332.8493968404
1843,138883.44026015446
1844,134066.97065890682
1845,147783.06096207805
1846,155628.14782770653
1847,164445.96175571837
1848,56178.31490264806
1849,112961.6162782051
1850,122765.81213861785
1851,152499.45381756432
1852,129936.30529980833
1853,141261.06856049693
1854,158802.07598064005
1855,152090.9917432109
1856,216150.64331409667
1857,149234.5669106797
1858,139136.11865841845
1859,119841.55856291615
1860,153486.91232688646
1861,119957.54908418246
1862,262494.57027941983
1863,254579.9901211699
1864,254579.9901211699
1865,331233.1308633239
1866,335626.1266098731
1867,227703.39495995932
1868,294579.5411244921
1869,199170.0911943629
1870,213815.54191476892
1871,249498.97509782473
1872,179020.56198791813
1873,244410.79659822595
1874,144406.5774927896
1875,201348.09236597904
1876,196083.14795360886
1877,213494.721804683
1878,210887.16611372787
1879,130952.25207418579
1880,133240.43414319234
1881,251087.45208031856
1882,259110.3787938445
1883,196518.3226784232
1884,209570.2317013975
1885,237056.09299690707
1886,293403.926119138
1887,202252.41911260178
1888,271450.3106745457
1889,173611.09161390807
1890,127072.56380216267
1891,139814.31661667346
1892,105663.25069672594
1893,133269.75808072175
1894,124684.85998222946
1895,138346.6269292523
1896,126422.2958219299
1897,120217.96235823345
1898,108793.3031460892
1899,152998.27956907835
1900,127186.74672727236
1901,165314.1852433226
1902,144759.68188571828
1903,205308.71052847468
1904,139457.89142386048
1905,189675.94488286183
1906,155652.15188439126
1907,204630.64626120907
1908,105516.58032386542
1909,144348.96747831
1910,120299.6691141022
1911,198011.9870825894
1912,298320.74455010385
1913,147680.94183501313
1914,62077.17203048127
1915,334971.5633085937
1916,70776.15996388833
1917,251926.7083744209
1918,140083.20548186896
1919,173844.83083873638
1920,167606.27528405844
1921,397232.50278840575
1922,312680.1433413785
1923,206994.90497862536
1924,235473.5444149525
1925,205384.74312112402
1926,409614.14131804433
1927,141336.6197904396
1928,162036.6433030731
1929,120773.6536081043
1930,130894.1559276272
1931,140534.396731441
1932,143461.73269558116
1933,180247.81655444085
1934,180969.92925889057
1935,170546.26917090817
1936,180395.99325241474
1937,181173.3427131086
1938,174928.30442606172
1939,220415.2084298106
1940,183983.4035506408
1941,178060.23167864172
1942,188207.18636030145
1943,202020.99460455705
1944,352485.38254158193
1945,372669.9192632593
1946,152563.37653931705
1947,303123.29309457424
1948,156237.3754504498
1949,251015.03905037307
1950,169609.2348622693
1951,256000.719555782
1952,222641.34973765665
1953,173625.389806868
1954,182755.00254409426
1955,132300.32269042745
1956,258749.0139812537
1957,155700.25744451262
1958,320036.62613491673
1959,143623.1670289604
1960,117221.64477091863
1961,120294.60090765984
1962,96259.3174025562
1963,100784.17000616893
1964,110770.90097662472
1965,148992.32235835984
1966,141171.42789252667
1967,293785.18999073404
1968,460218.67207047564
1969,393249.3345592143
1970,444417.40318602236
1971,423216.82485102833
1972,379722.3284303041
1973,267903.97735130915
1974,316776.2053073249
1975,459959.2073737778
1976,261970.696068828
1977,362422.3550997669
1978,357183.3723988915
1979,340423.1224100386
1980,201324.4760264218
1981,336979.93774097366
1982,218248.731736405
1983,209060.23946980486
1984,165998.94241959366
1985,208867.81291038665
1986,215235.50645893937
1987,177403.87396466456
1988,179890.0895599432
1989,194853.90392521513
1990,213891.26953358972
1991,217741.19034160915
1992,209309.4634903901
1993,174959.13972454166
1994,228991.8349755402
1995,183066.41953278787
1996,251328.87721845278
1997,298514.6380233023
1998,319823.3825740753
1999,262446.97509063146
2000,309302.4316715369
2001,273651.8994852961
2002,234955.71300126865
2003,252356.80518779016
2004,265988.96706602053
2005,207051.48156848084
2006,214301.67099982608
2007,252320.74738490282
2008,205754.65890820278
2009,196404.95712960116
2010,195831.56192883666
2011,133818.74059920307
2012,178510.95634844337
2013,185835.64164313488
2014,186890.92374055038
2015,203796.0474947282
2016,195398.18153506366
2017,194363.13592703288
2018,130372.08993028654
2019,138521.85934833364
2020,111720.11489871997
2021,112542.17318076498
2022,172161.77445998028
2023,133694.81199884592
2024,266035.45829696686
2025,348132.52056011587
2026,180192.00964383714
2027,154670.6493478391
2028,155128.3251113154
2029,168815.22344414965
2030,272096.85824221483
2031,212044.1090868676
2032,237860.8132099699
2033,243160.904802858
2034,162667.16939494328
2035,203799.15733491618
2036,184457.73710896005
2037,191228.03389837602
2038,277068.2704782715
2039,201631.74063120421
2040,273273.355675162
2041,261229.78718133585
2042,200500.5343821962
2043,161705.48747474927
2044,158421.50048516845
2045,201109.53119800636
2046,137919.64528723684
2047,149052.9148539741
2048,138986.4309587746
2049,138838.22049034273
2050,172772.6119729369
2051,107419.42664400935
2052,127669.0996226142
2053,146804.1317882561
2054,82117.5507409168
2055,166618.27495915984
2056,143973.59644677048
2057,119331.59379591917
2058,224020.8372592022
2059,135401.94742497682
2060,172241.5643903988
2061,168443.68218051587
2062,134151.36694734532
2063,114259.22701443319
2064,139307.63454227065
2065,121187.64185681682
2066,162581.30910597686
2067,111000.22710638848
2068,138032.15203445175
2069,85772.39604882675
2070,111936.47676894508
2071,98586.02613474916
2072,134699.6894007166
2073,138744.74727643162
2074,178821.77800073876
2075,139459.61433558972
2076,117783.24083553093
2077,147761.68756570225
2078,131885.31824855742
2079,128672.31887020754
2080,117612.96462940499
2081,126364.86935545667
2082,124956.27578708567
2083,142499.77902625696
2084,110388.02033161907
2085,126706.7054222219
2086,112154.82534006024
2087,119223.55964494201
2088,107251.82645460991
2089,81371.62699722953
2090,129642.5430622289
2091,115716.70034156916
2092,129861.49142546792
2093,124792.90278906822
2094,116659.58844171833
2095,144964.19969414492
2096,85144.25543143672
2097,100468.95127365265
2098,145946.35699443304
2099,55915.91124651447
2100,89539.88995940545
2101,124085.2664977395
2102,125552.14599387492
2103,105154.04606435889
2104,137549.34941833792
2105,125438.407895715
2106,69883.61701361177
2107,205652.5691473384
2108,116842.16706798419
2109,107957.48874463393
2110,133313.24111875464
2111,128188.21512529023
2112,141048.26587068115
2113,117085.99939604354
2114,115487.07476425829
2115,154720.78616593377
2116,116146.11291989457
2117,152681.5027061882
2118,120741.44021561478
2119,110623.39552775651
2120,107465.69141690101
2121,87126.10576969729
2122,109462.58759410474
2123,92780.20247727462
2124,154863.34635251696
2125,131854.14773039432
2126,149460.10624457765
2127,138886.7089222495
2128,124361.4037219612
2129,89003.37217977917
2130,127981.28753754521
2131,139722.7060575998
2132,111330.94720199579
2133,121674.0508967444
2134,123868.52017814388
2135,97243.09543988835
2136,77188.68893649057
2137,120093.46739986596
2138,132945.72095180835
2139,151704.25046983696
2140,140265.36051679504
2141,138761.6739728213
2142,132732.75826538345
2143,147300.33626705265
2144,119254.83852306734
2145,138828.87312316007
2146,157518.24260215377
2147,159870.2693593934
2148,128559.96185016686
2149,141540.24324847935
2150,214534.82127974537
2151,108944.22265301572
2152,175074.4264406548
2153,157340.06722807293
2154,103117.96574116933
2155,127695.3984646664
2156,269361.4086010971
2157,232864.61182794566
2158,234056.46691126193
2159,206908.21805287164
2160,174554.02913340414
2161,242332.9861537011
2162,377553.86975618516
2163,382882.44019398576
2164,240580.07268344093
2165,189161.41551488836
2166,145828.42370472552
2167,207444.14870977015
2168,204679.18147639596
2169,197119.29340054316
2170,220858.3216444705
2171,146516.74951322284
2172,138226.19823431724
2173,147359.29036935326
2174,238247.42919882643
2175,264941.07739121857
2176,311497.0099709909
2177,237702.88562731826
2178,207302.15175211185
2179,142414.1498109256
2180,221062.95612614465
2181,189487.75678597565
2182,229623.11315595653
2183,198358.4994327459
2184,127803.52639536388
2185,114289.78431187758
2186,145744.61139076223
2187,153715.87863565853
2188,158196.57543571744
2189,244321.36691128748
2190,83448.70648989957
2191,88346.44041664555
2192,89904.96215453699
2193,100509.7659271974
2194,96812.64458502828
2195,115638.58704724096
2196,103914.70142490837
2197,123489.25459339083
2198,144872.74984032137
2199,162133.48210221017
2200,135262.5857457762
2201,136407.70441087382
2202,187383.0022115914
2203,144285.70093777048
2204,191045.4119301876
2205,114121.09387299871
2206,129125.00785371324
2207,198991.66324133496
2208,245869.5610148774
2209,202510.35196150572
2210,116876.91101964071
2211,112839.40494142404
2212,114594.54638668228
2213,103464.21533493548
2214,134450.0939569148
2215,101700.74082268188
2216,145473.19351563524
2217,68651.7880115094
2218,76002.90446641474
2219,65469.129081757375
2220,73531.94196909713
2221,335761.707075149
2222,274732.7350776471
2223,301545.9830272873
2224,215239.12073967815
2225,129949.1203612673
2226,205439.05865031225
2227,194730.21044979707
2228,263869.0545146465
2229,246937.54960536686
2230,151966.3171022948
2231,218176.56866130474
2232,185193.92490789908
2233,186048.14382288407
2234,226229.1432018548
2235,223541.73782706738
2236,262046.26251150615
2237,330003.31519007176
2238,195984.89906573447
2239,108792.55991481277
2240,157093.596601311
2241,145474.78900802092
2242,129807.02849247196
2243,129916.60903753042
2244,105531.23078435662
2245,94988.21323457538
2246,147352.8988969773
2247,102691.56309344916
2248,123967.90803092513
2249,129831.5194003582
2250,134682.84249011177
2251,115933.53171642793
2252,178530.48893805305
2253,152707.68221311073
2254,175550.47910722095
2255,188132.02361812588
2256,184333.89240459324
2257,202107.2009172758
2258,164124.97674708551
2259,175450.82188468156
2260,147744.2994316473
2261,177676.78881359185
2262,202618.30738160436
2263,367479.8763334484
2264,441929.83087185724
2265,157182.40363382528
2266,274022.9237285081
2267,379864.04432820017
2268,396757.9435611338
2269,151007.45794891735
2270,185316.0274383457
2271,221329.10151171335
2272,194485.4865152385
2273,167165.76009477783
2274,172842.122470311
2275,163740.8084562262
2276,179923.15815593873
2277,179402.61406938522
2278,143229.55632040868
2279,132094.144333198
2280,121158.37178879997
2281,180931.84826363332
2282,192329.8831578253
2283,100916.74701019397
2284,107948.14414490103
2285,138130.81315792832
2286,128387.92143126453
2287,361090.1979654067
2288,276888.54863755597
2289,394627.22312421724
2290,464503.4519661116
2291,333491.47446378804
2292,425228.39511205215
2293,493301.16777475533
2294,389951.3148081992
2295,498071.4252097255
2296,282465.9299971179
2297,311200.90585308196
2298,343203.3587464364
2299,387927.9745667462
2300,333205.55982921034
2301,294515.96308262885
2302,240332.6964857443
2303,226842.82794748366
2304,239623.10262784472
2305,194004.99600192573
2306,193263.6306641388
2307,197529.03307011462
2308,228313.56243788882
2309,277300.92890112684
2310,219438.72114960587
2311,194344.06316194954
2312,177237.12714567233
2313,181932.22515703036
2314,174364.82126818562
2315,178855.84989121757
2316,187334.15589800177
2317,181899.45377913382
2318,182741.08670233673
2319,177284.12823715038
2320,182909.02545487342
2321,240083.29928316365
2322,171156.6435141704
2323,175794.30880642962
2324,176273.99887473029
2325,211992.39033885556
2326,169821.28519651789
2327,208825.3528977219
2328,216623.81854174283
2329,183771.8554524389
2330,176489.6307107292
2331,356650.8682652802
2332,372251.73595541803
2333,311709.34553713
2334,259882.56003747502
2335,269410.3240926879
2336,331641.95933483663
2337,202280.88608771662
2338,264312.32542446867
2339,227823.4993481957
2340,407471.46844393155
2341,207759.62806913
2342,222816.2720417265
2343,216096.94431629428
2344,220453.30308639797
2345,233805.93585006215
2346,205998.92023272836
2347,199692.04914080183
2348,227157.50040846676
2349,174512.38930038197
2350,296619.22578686185
2351,266623.4021392765
2352,254155.98231689518
2353,258051.68020015044
2354,127364.8126882359
2355,136840.71049405367
2356,153239.15557566404
2357,196937.9999735461
2358,202470.53123073044
2359,124188.14822854042
2360,121099.98720317213
2361,136608.50587172338
2362,266254.0922218119
2363,141721.2235285827
2364,147438.34221644996
2365,212023.6081840904
2366,184277.27608175602
2367,218329.68749357044
2368,208224.85014259638
2369,215349.06777811798
2370,167446.93472388093
2371,169753.2615788494
2372,187174.84713916478
2373,274479.1794993552
2374,302085.39382277
2375,242450.5723243553
2376,266570.4256766046
2377,356703.2458077528
2378,144446.26141429238
2379,196435.50480057177
2380,142439.67322737782
2381,168431.78831019584
2382,189297.62936365028
2383,207188.31109131812
2384,244131.87017956452
2385,152841.66651245358
2386,140106.31608436268
2387,134703.06969106485
2388,102232.0451531197
2389,127396.53949848001
2390,145900.8915766528
2391,139599.47596434315
2392,114419.44981860595
