Id,SalePrice
1461,123424.84255498121
1462,152462.2472785833
1463,180038.72755948637
1464,187761.87449023695
1465,195436.4525989213
1466,186094.985533753
1467,170217.91831608777
1468,177605.00814622914
1469,183993.77446436728
1470,128012.26823601175
1471,201212.5648249782
1472,100495.71332663864
1473,105793.02784442052
1474,153700.19460043125
1475,124983.22907242447
1476,335081.7510290622
1477,251659.4929152191
1478,296239.45507840137
1479,297000.89013293467
1480,391056.3783231045
1481,303652.4445046573
1482,205728.22868126642
1483,186175.09885074248
1484,176057.22145507555
1485,180434.12694412036
1486,197720.8254951275
1487,294219.17207940115
1488,240053.98993033008
1489,200603.68784041065
1490,212907.81510853278
1491,196924.20065272617
1492,104997.53994316507
1493,178225.72493948683
1494,286006.06878057536
1495,277626.8488263169
1496,226376.29293864238
1497,184544.0845237617
1498,163055.9025436253
1499,160724.85618323841
1500,162327.6053374759
1501,170787.6675143902
1502,164739.13450393322
1503,259159.457265984
1504,219166.85035645045
1505,218997.4175207828
1506,180383.8223534996
1507,237836.92212037285
1508,188645.5570492794
1509,157129.63828454365
1510,148454.6195100119
1511,148797.86016442208
1512,169706.8715753768
1513,148898.66626157588
1514,149867.76054232093
1515,181277.0350375985
1516,151755.99922374275
1517,149486.3936286026
1518,140683.5265304293
1519,222477.65701573642
1520,138679.869763737
1521,140846.40712922503
1522,162995.062867563
1523,118963.57455956365
1524,120627.58372435039
1525,127317.54078188982
1526,126714.16408900011
1527,110004.4889252375
1528,125444.65099398493
1529,141851.81763634508
1530,162206.8769652845
1531,133235.91023828762
1532,104669.43906572362
1533,139921.85457100687
1534,120822.24221315514
1535,149142.87351318257
1536,121305.65085905184
1537,100177.4625571706
1538,145739.689014412
1539,180547.3312659827
1540,123026.03422298141
1541,138696.84420919686
1542,137587.4019896168
1543,177047.5231566269
1544,91234.8101717837
1545,106037.72504980933
1546,123179.75437541815
1547,133980.65253790707
1548,124322.68168545261
1549,113107.30976229318
1550,140696.0227797603
1551,122944.15285940316
1552,142428.8433501256
1553,135472.56110492343
1554,114498.75219177341
1555,168344.80262748155
1556,102657.69038169866
1557,119564.09905921273
1558,106409.6695997303
1559,116623.18786051402
1560,141074.8980009365
1561,145772.9897621911
1562,128153.45420490635
1563,123097.28799466007
1564,160755.25872086518
1565,153947.9389320501
1566,203903.96458924483
1567,95630.60057621924
1568,215290.0078855593
1569,156011.52686320856
1570,139833.31587076499
1571,127704.175232136
1572,141479.12951470303
1573,227940.27374180773
1574,134696.10490765827
1575,203854.73180231996
1576,223553.56505010292
1577,195814.90683752307
1578,147977.1326253366
1579,143744.93320181948
1580,192614.0172858487
1581,137381.3033758755
1582,127035.90667338423
1583,306798.96431002504
1584,234694.19704727878
1585,147423.15261675612
1586,91969.81214651313
1587,113868.58148938177
1588,141644.21762856594
1589,110149.80692844902
1590,135547.54888537317
1591,104407.91246953931
1592,134461.76381778036
1593,118395.5892254699
1594,125709.12740062199
1595,129768.22507820526
1596,201485.74086628394
1597,166659.73620866938
1598,181224.83302997396
1599,162832.72199076024
1600,177955.9922323587
1601,86870.41959489335
1602,114445.43295889752
1603,101333.39994810372
1604,265414.56703796034
1605,238347.00901778642
1606,162467.53778734664
1607,167152.88651501507
1608,212041.67647230468
1609,191294.7386751095
1610,164374.48799008617
1611,146055.54637075175
1612,187857.90891008338
1613,180580.71994309864
1614,121282.2470712964
