Id,SalePrice
1461,124220.07213669748
1462,163396.37252228832
1463,182477.71974938133
1464,192705.84606814958
1465,195700.06311495055
1466,177616.16405937984
1467,177436.98934830545
1468,169665.29559761976
1469,179954.468853789
1470,124860.5384021458
1471,196983.35663580569
1472,95601.99373653764
1473,97583.8254968859
1474,149120.42841995857
1475,112573.84955376286
1476,375184.75000082265
1477,252747.43867356636
1478,295387.07589510194
1479,293370.31873766537
1480,473787.10771725996
1481,322712.28909537656
1482,202509.36677476612
1483,177556.32429747423
1484,171982.87927148587
1485,178562.79356446897
1486,193660.21093269606
1487,329216.83946247486
1488,233482.048355522
1489,204107.198125535
1490,225817.1519781295
1491,193921.83943810506
1492,92714.2962127646
1493,173758.57121069462
1494,295086.1192548267
1495,280263.12685827253
1496,238693.84703563165
1497,182802.8263973746
1498,170077.93396178837
1499,157934.29470156628
1500,157516.01268192526
1501,178622.33518433082
1502,157244.0073581508
1503,282170.4466815929
1504,233001.84836133194
1505,224579.77984072178
1506,185470.7320144009
1507,253887.01814216102
1508,191456.29323820898
1509,160212.49320418277
1510,144422.3268491391
1511,154232.45803375583
1512,175534.48451731997
1513,142377.78304881023
1514,163562.86213446036
1515,191462.56480267082
1516,149530.22386809293
1517,160571.88170605377
1518,131287.80134894268
1519,219649.22080751022
1520,134074.36788972988
1521,136304.43749749052
1522,169083.93044490417
1523,115952.52672040336
1524,120100.06645518747
1525,123690.88780349697
1526,118247.16751099331
1527,111219.43659348221
1528,131106.20477074734
1529,147000.3142233947
1530,174248.5392286248
1531,111139.92215801837
1532,99868.85224574685
1533,146874.31986926138
1534,125758.27991927705
1535,148232.7692515984
1536,112909.35682746065
1537,72480.17332707164
1538,142334.39183482528
1539,186838.62314763656
1540,99610.97740422028
1541,135042.90366027234
1542,143029.81958179874
1543,193965.83263387223
1544,85502.17523853238
1545,103653.09962506837
1546,130890.79383130952
1547,135528.38204766455
1548,131846.2115378216
1549,116082.19856920898
1550,135044.85123628518
1551,110783.29506083814
1552,140635.51523675054
1553,137999.7725318665
1554,115989.72658911734
1555,167781.33532120608
1556,89959.38816509015
1557,108109.6806903132
1558,100613.52583146484
1559,71353.12180752037
1560,132590.58391820925
1561,131279.71091565306
1562,131849.84396482244
1563,117292.859639617
1564,160091.4150240215
1565,146228.80255993357
1566,233473.2412628668
1567,82663.40564274394
1568,232415.5283105776
1569,137413.25755215652
1570,135599.96630051147
1571,120732.12655852149
1572,145604.44830556572
1573,245022.37217748488
1574,119170.8592640372
1575,217714.84823540732
1576,226553.05422016056
1577,187354.24023409555
1578,139775.5908133581
1579,140945.16618487192
1580,190737.57131749837
1581,146751.77455718027
1582,128503.76722042714
1583,312638.3852382453
1584,233054.35631262622
1585,143330.38204531066
1586,78516.16690798005
1587,102636.05941789248
1588,142678.25622550538
1589,100521.01312678291
1590,134378.01696907298
1591,96191.9832465879
1592,126344.86275062549
1593,122252.72349528999
1594,129996.69031790485
1595,112529.2055185367
1596,230918.03577305836
1597,185420.79435089618
1598,202488.70794335837
1599,162654.96762914956
1600,167479.62853058553
1601,69215.03249520813
1602,113860.94525084381
1603,75109.71002367907
1604,281272.0665205356
1605,244989.75305119538
1606,166089.11236777535
1607,169695.82802299852
1608,211017.59932093177
1609,186148.91588613196
1610,152820.697742804
1611,140743.34707861306
1612,182063.9074869647
1613,170214.90440832
1614,117185.51607591746
1615,88747.96118234756
1616,78372.40738609598
1617,91501.57053476755
1618,130461.30060570726
1619,137049.99253096865
1620,167297.32460992484
1621,137332.13232423138
1622,142802.30524388087
1623,266965.0764642498
1624,215652.66624180283
1625,119056.06826257911
1626,168755.44835473987
1627,192762.47619056416
1628,264034.85970003624
1629,173975.99930592318
1630,360030.41519511794
1631,216772.30743066414
1632,241773.79543826843
1633,171519.32760147707
1634,185776.4428338512
1635,181439.55169272074
1636,159009.07458144976
1637,194764.80458810198
1638,183201.28479395888
1639,178305.49957065174
1640,257115.61499800472
1641,177388.94074571633
1642,229714.34800868217
1643,230134.5987190228
1644,225810.55217433246
1645,207005.6392702993
1646,158965.4043237883
1647,155069.8025694969
1648,131817.91664339462
1649,138456.9556366603
1650,117789.70836161824
1651,120058.95022084871
1652,97329.39532582447
1653,98326.58366521193
1654,150226.2002302215
1655,141211.19398719244
1656,145915.26851451336
1657,151887.66341597645
1658,150353.4028647975
1659,121713.29290783562
1660,156256.08250514755
1661,445427.0129244951
1662,375505.76064086385
1663,380589.4011699903
1664,505121.76675663854
1665,302743.8553761601
1666,328481.8709729394
1667,379842.4948270423
1668,331173.0083617143
1669,292465.78553660924
1670,338935.4723568727
1671,268552.03335849283
1672,448790.68390571995
1673,300020.3203467531
1674,250654.80520557085
1675,195416.89655371621
1676,195271.50673686326
1677,211938.05425487482
1678,450459.4751854479
1679,385702.8848062735
1680,327714.47687267995
1681,242189.20042584062
1682,312323.5016292819
1683,186108.2072093424
1684,175701.9903165591
1685,175247.45450636896
1686,172000.10584648803
1687,167214.63505907226
1688,189704.25637680138
1689,190559.31053274518
1690,193689.34733287105
1691,183114.6544351268
1692,251632.64432695866
1693,169955.3089224751
1694,184543.45856542306
1695,165243.05150690125
1696,271792.67001182056
1697,166806.78321564346
1698,349439.96938168886
1699,330530.6767827484
1700,250623.6044780975
1701,267305.20862387615
1702,247926.92290778234
1703,246856.18834566238
1704,279271.4716212257
1705,226098.1850496401
1706,306139.66149984073
1707,213377.52321558335
1708,208412.30989477038
1709,266190.1615896345
1710,217509.99817504227
1711,261615.32980810807
1712,251949.3265621965
1713,266933.5418824617
1714,218651.2091529059
1715,204536.760680489
1716,179674.9110831035
1717,167722.76075547747
1718,130843.07753798047
1719,203548.74640522353
1720,242587.88490164554
1721,159043.82364558306
1722,121280.42160384126
1723,152904.02055326925
1724,213012.5431909294
1725,233757.61778108362
1726,189361.84001094743
1727,163912.52346843996
1728,176239.48120877775
1729,164411.02897230728
1730,148003.62338457137
1731,120401.21053482733
1732,131330.99355201106
1733,117546.5858823305
1734,124042.34728498166
1735,131040.07342803381
1736,119888.06061239656
1737,299691.5896933109
1738,224083.84832584293
1739,270157.6141395089
1740,226033.983957138
1741,192012.91684084435
1742,173680.70239784848
1743,175346.45194196297
1744,302204.82598314964
1745,216753.45933474522
1746,191445.59319083038
1747,210702.6669004363
1748,227477.69168846807
1749,152585.91817760523
1750,131776.07220909712
1751,237746.3111293768
1752,119138.72670113118
1753,143438.38298508088
1754,189856.09469445766
