Id,SalePrice
1461,124510.97606261985
1462,160055.25566087113
1463,184052.25905355142
1464,190584.9974463489
1465,193131.55100445094
1466,180414.9242330746
1467,176326.06766212324
1468,172828.30445925152
1469,176634.66666350715
1470,127072.42913607831
1471,203179.88539832085
1472,93737.02339997968
1473,98194.29097554203
1474,150381.03139251884
1475,111032.32830516573
1476,383042.39037890994
1477,250706.77567622735
1478,297798.35208700015
1479,297655.46706563875
1480,455748.6986623284
1481,321027.8228680615
1482,201246.3047749397
1483,178241.08284414746
1484,174929.5657754555
1485,176835.33768645505
1486,194618.00506761277
1487,327492.87758407893
1488,235064.62701147207
1489,208181.79902603748
1490,219392.022690317
1491,193199.42915987768
1492,91854.38501132534
1493,180417.8520650087
1494,295720.2825317667
1495,277813.8685872818
1496,241996.8736807085
1497,182939.17588216122
1498,160960.14054255662
1499,156601.07779866998
1500,158452.7208378702
1501,177720.7926111166
1502,158708.80554008525
1503,281015.9065086683
1504,229208.98622477255
1505,223018.87235867596
1506,185558.60508238515
1507,251210.52440718198
1508,188433.08210451223
1509,162024.71242064107
1510,144279.9466942539
1511,146622.54897026712
1512,175337.48470071604
1513,143159.39319802093
1514,162455.04534054463
1515,189683.0332714585
1516,149524.81965590926
1517,160361.40485097602
1518,130854.10868417668
1519,221841.63145607788
1520,136545.19584494628
1521,137601.2051451391
1522,165688.63990706613
1523,117005.5794109792
1524,119299.91376516467
1525,124264.98248558467
1526,121139.31392073045
1527,111934.06521321042
1528,128601.1790184472
1529,142750.76344664916
1530,168699.98281179587
1531,110213.00929153837
1532,101769.85228896723
1533,146216.70850118884
1534,123504.83881323253
1535,151854.956261417
1536,115961.22430218097
1537,76331.88112495783
1538,143471.58323233464
1539,182786.10328834713
1540,107782.61107950004
1541,136458.3959579076
1542,139791.02670281465
1543,199679.2609854699
1544,83139.7045650863
1545,98450.1456778795
1546,127347.93702867099
1547,135080.57225107666
1548,128990.06024933238
1549,112055.03846330139
1550,135693.8175331999
1551,111350.32178637492
1552,142857.6585812689
1553,140137.564428629
1554,115609.21425285263
1555,169790.8446541108
1556,88103.47218143578
1557,106903.50391535787
1558,98236.34912247701
1559,78832.96510305241
1560,131557.62767910704
1561,136232.4372445519
1562,130167.50583332567
1563,115240.73005238362
1564,158278.2019868988
1565,147368.5156980738
1566,236273.08367536656
1567,82558.58306748763
1568,227105.05600864018
1569,138960.86681630817
1570,136500.56058159436
1571,121662.44532902977
1572,147547.3721537695
1573,260872.396552642
1574,119287.94539797993
1575,218981.9148403103
1576,222123.8280685366
1577,191391.10003710515
1578,139414.8805683741
1579,140498.24040979054
1580,190178.38175979874
1581,144137.02548954648
1582,129284.89368340891
1583,312762.0039479786
1584,236820.63508606827
1585,143864.6155024115
1586,77594.40571301847
1587,97758.73749734889
1588,140564.16539191024
1589,100292.06167973079
1590,134947.108306925
1591,97310.59761607838
1592,131376.7581574583
1593,120278.51623588412
1594,132494.98223738186
1595,115739.45774269692
1596,233727.37206873432
1597,180805.73721150923
1598,196958.9780086751
1599,163849.00174262593
1600,173554.01491181526
1601,66220.93058515331
1602,110173.55676356266
1603,81395.510432526
1604,290673.5352725394
1605,249201.90469862838
1606,166185.74738549578
1607,163733.12561638546
1608,211301.61951409813
1609,186848.36594145972
1610,152779.54140100232
1611,145155.08333493886
1612,186479.35852805522
1613,171870.72157457098
1614,120075.97999932065
1615,89306.1507470334
1616,78090.5631158015
1617,91194.31816151716
1618,125919.44687202331
1619,135232.202389947
1620,167591.8142845581
1621,138032.97676944922
1622,142735.10550685474
1623,273778.56780270016
1624,217986.01313968265
1625,118235.5185166349
1626,168895.45405930647
1627,191857.50918712243
1628,264181.9137931713
1629,174335.33550397836
1630,351097.9976389099
1631,210186.1057902723
1632,239568.64015858786
1633,172140.6624171144
1634,186086.87415610495
1635,184734.60247247436
1636,160555.9385440722
1637,188731.73593007456
1638,182246.03453877268
1639,176309.33973938317
1640,263952.60211102135
1641,177540.2200213843
1642,224734.50544134763
1643,230595.04010152695
1644,224152.86828584186
1645,197114.54105967746
1646,159195.77734883016
1647,155112.32816613035
1648,133658.42445079132
1649,137778.21830928762
1650,119410.68008648064
1651,119619.88344716156
1652,96232.79069593962
1653,96459.4671121123
1654,151484.24089642704
1655,144925.09997493803
1656,148174.76108620004
1657,152043.58308846777
1658,150500.43325007946
1659,119438.05297731601
1660,158504.18557337986
1661,436426.1247542606
1662,363264.28979386116
1663,381471.8384689847
1664,448719.3678935384
1665,303233.59471455065
1666,339198.03538329294
1667,382901.03862945293
1668,330057.67385098356
1669,290131.806998717
1670,337601.1847202269
1671,262841.91247082094
1672,446757.103532799
1673,300783.0427185378
1674,251553.36012258273
1675,192649.47766060798
1676,194982.83501368083
1677,209162.96888758132
1678,433987.94912051916
1679,384686.00972885
1680,333976.41893126594
1681,245386.77536513537
1682,312069.66986055666
1683,181909.50054263065
1684,174798.3299481742
1685,175783.29705242778
1686,173220.26515234
1687,166828.77669183907
1688,190674.8339856988
1689,190423.32823899118
1690,193082.33374052405
1691,181792.1696437656
1692,254495.6295366176
1693,170506.83111009115
1694,186274.06686149878
1695,163726.85496439642
1696,267065.92698035896
1697,164662.1886550299
1698,348565.61055390176
1699,334864.49863443355
1700,247153.72140417236
1701,268264.97500435764
1702,249479.12528292023
1703,249170.41187081696
1704,277831.7990150124
1705,224967.42733840115
1706,383049.9891366848
1707,215891.9669802271
1708,211047.0612663836
1709,267762.7631358771
1710,217303.98995083384
1711,260143.11854162082
